Filer_ID,Filer_NamL,Report_Num,Committee_Type,Rpt_Date,From_Date,Thru_Date,Elect_Date,tblCover_Office_Cd,tblCover_Offic_Dscr,Rec_Type,Form_Type,Line_Item,Amount_A,Amount_B,Amount_C
1313157,Oakland Metropolitan Chamber of Commerce Independent Expenditure Committee,000,RCP,01/02/2014,07/01/2013,12/31/2013,,,,SMRY,C,3,496.55,,
1313157,Oakland Metropolitan Chamber of Commerce Independent Expenditure Committee,000,RCP,01/02/2014,07/01/2013,12/31/2013,,,,SMRY,B1,1,0.00,,
1313157,Oakland Metropolitan Chamber of Commerce Independent Expenditure Committee,000,RCP,01/02/2014,07/01/2013,12/31/2013,,,,SMRY,B1,2,0.00,,
1313157,Oakland Metropolitan Chamber of Commerce Independent Expenditure Committee,000,RCP,01/02/2014,07/01/2013,12/31/2013,,,,SMRY,B1,3,0.00,,
1313157,Oakland Metropolitan Chamber of Commerce Independent Expenditure Committee,000,RCP,01/02/2014,07/01/2013,12/31/2013,,,,SMRY,H,1,0.00,,
1313157,Oakland Metropolitan Chamber of Commerce Independent Expenditure Committee,000,RCP,01/02/2014,07/01/2013,12/31/2013,,,,SMRY,H,2,0.00,,
1313157,Oakland Metropolitan Chamber of Commerce Independent Expenditure Committee,000,RCP,01/02/2014,07/01/2013,12/31/2013,,,,SMRY,H,3,0.00,,
1342695,East Bay Rental Housing Association PAC,000,RCP,01/30/2014,07/01/2013,12/31/2013,,,,SMRY,F460,1,13979.00,25610.00,
1342695,East Bay Rental Housing Association PAC,000,RCP,01/30/2014,07/01/2013,12/31/2013,,,,SMRY,F460,2,0.00,0.00,
1342695,East Bay Rental Housing Association PAC,000,RCP,01/30/2014,07/01/2013,12/31/2013,,,,SMRY,F460,3,13979.00,25610.00,
1342695,East Bay Rental Housing Association PAC,000,RCP,01/30/2014,07/01/2013,12/31/2013,,,,SMRY,F460,4,0.00,0.00,
1342695,East Bay Rental Housing Association PAC,000,RCP,01/30/2014,07/01/2013,12/31/2013,,,,SMRY,F460,5,13979.00,25610.00,
1342695,East Bay Rental Housing Association PAC,000,RCP,01/30/2014,07/01/2013,12/31/2013,,,,SMRY,F460,6,4829.66,15860.42,
1342695,East Bay Rental Housing Association PAC,000,RCP,01/30/2014,07/01/2013,12/31/2013,,,,SMRY,F460,7,0.00,0.00,
1342695,East Bay Rental Housing Association PAC,000,RCP,01/30/2014,07/01/2013,12/31/2013,,,,SMRY,F460,8,4829.66,15860.42,
1342695,East Bay Rental Housing Association PAC,000,RCP,01/30/2014,07/01/2013,12/31/2013,,,,SMRY,F460,9,0.00,0.00,
1342695,East Bay Rental Housing Association PAC,000,RCP,01/30/2014,07/01/2013,12/31/2013,,,,SMRY,F460,10,0.00,0.00,
1342695,East Bay Rental Housing Association PAC,000,RCP,01/30/2014,07/01/2013,12/31/2013,,,,SMRY,F460,11,4829.66,15860.42,
1342695,East Bay Rental Housing Association PAC,000,RCP,01/30/2014,07/01/2013,12/31/2013,,,,SMRY,F460,12,29303.96,,
1342695,East Bay Rental Housing Association PAC,000,RCP,01/30/2014,07/01/2013,12/31/2013,,,,SMRY,F460,13,13979.00,,
1342695,East Bay Rental Housing Association PAC,000,RCP,01/30/2014,07/01/2013,12/31/2013,,,,SMRY,F460,14,0.00,,
1342695,East Bay Rental Housing Association PAC,000,RCP,01/30/2014,07/01/2013,12/31/2013,,,,SMRY,F460,15,4829.66,,
1342695,East Bay Rental Housing Association PAC,000,RCP,01/30/2014,07/01/2013,12/31/2013,,,,SMRY,F460,16,38453.30,,
1342695,East Bay Rental Housing Association PAC,000,RCP,01/30/2014,07/01/2013,12/31/2013,,,,SMRY,F460,17,0.00,,
1342695,East Bay Rental Housing Association PAC,000,RCP,01/30/2014,07/01/2013,12/31/2013,,,,SMRY,F460,18,0.00,,
1342695,East Bay Rental Housing Association PAC,000,RCP,01/30/2014,07/01/2013,12/31/2013,,,,SMRY,F460,19,0.00,,
1342695,East Bay Rental Housing Association PAC,000,RCP,01/30/2014,07/01/2013,12/31/2013,,,,SMRY,A,1,3365.00,,
1342695,East Bay Rental Housing Association PAC,000,RCP,01/30/2014,07/01/2013,12/31/2013,,,,SMRY,A,2,10614.00,,
1342695,East Bay Rental Housing Association PAC,000,RCP,01/30/2014,07/01/2013,12/31/2013,,,,SMRY,A,3,13979.00,,
1342695,East Bay Rental Housing Association PAC,000,RCP,01/30/2014,07/01/2013,12/31/2013,,,,SMRY,D,1,500.00,,
1342695,East Bay Rental Housing Association PAC,000,RCP,01/30/2014,07/01/2013,12/31/2013,,,,SMRY,D,2,0.00,,
1342695,East Bay Rental Housing Association PAC,000,RCP,01/30/2014,07/01/2013,12/31/2013,,,,SMRY,D,3,500.00,,
1342695,East Bay Rental Housing Association PAC,000,RCP,01/30/2014,07/01/2013,12/31/2013,,,,SMRY,E,1,4779.66,,
1342695,East Bay Rental Housing Association PAC,000,RCP,01/30/2014,07/01/2013,12/31/2013,,,,SMRY,E,2,50.00,,
1342695,East Bay Rental Housing Association PAC,000,RCP,01/30/2014,07/01/2013,12/31/2013,,,,SMRY,E,3,0.00,,
1342695,East Bay Rental Housing Association PAC,000,RCP,01/30/2014,07/01/2013,12/31/2013,,,,SMRY,E,4,4829.66,,
1342695,East Bay Rental Housing Association PAC,000,RCP,01/30/2014,07/01/2013,12/31/2013,,,,SMRY,B1,1,0.00,,
1342695,East Bay Rental Housing Association PAC,000,RCP,01/30/2014,07/01/2013,12/31/2013,,,,SMRY,B1,2,0.00,,
1342695,East Bay Rental Housing Association PAC,000,RCP,01/30/2014,07/01/2013,12/31/2013,,,,SMRY,B1,3,0.00,,
1342695,East Bay Rental Housing Association PAC,000,RCP,01/30/2014,07/01/2013,12/31/2013,,,,SMRY,H,1,0.00,,
1342695,East Bay Rental Housing Association PAC,000,RCP,01/30/2014,07/01/2013,12/31/2013,,,,SMRY,H,2,0.00,,
1342695,East Bay Rental Housing Association PAC,000,RCP,01/30/2014,07/01/2013,12/31/2013,,,,SMRY,H,3,0.00,,
1357609,Parker for Oakland Mayor 2014,000,CTL,01/31/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F460,1,76107.06,175082.06,
1357609,Parker for Oakland Mayor 2014,000,CTL,01/31/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F460,2,0.00,0.00,
1357609,Parker for Oakland Mayor 2014,000,CTL,01/31/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F460,3,76107.06,175082.06,
1357609,Parker for Oakland Mayor 2014,000,CTL,01/31/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F460,4,0.00,9641.71,
1357609,Parker for Oakland Mayor 2014,000,CTL,01/31/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F460,5,76107.06,184723.77,
1357609,Parker for Oakland Mayor 2014,000,CTL,01/31/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F460,6,30806.09,34375.51,
1357609,Parker for Oakland Mayor 2014,000,CTL,01/31/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F460,7,0.00,0.00,
1357609,Parker for Oakland Mayor 2014,000,CTL,01/31/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F460,8,30806.09,34375.51,
1357609,Parker for Oakland Mayor 2014,000,CTL,01/31/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F460,9,-1733.33,5553.00,
1357609,Parker for Oakland Mayor 2014,000,CTL,01/31/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F460,10,0.00,9641.71,
1357609,Parker for Oakland Mayor 2014,000,CTL,01/31/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F460,11,29072.76,49570.22,
1357609,Parker for Oakland Mayor 2014,000,CTL,01/31/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F460,12,95405.58,,
1357609,Parker for Oakland Mayor 2014,000,CTL,01/31/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F460,13,76107.06,,
1357609,Parker for Oakland Mayor 2014,000,CTL,01/31/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F460,14,0.00,,
1357609,Parker for Oakland Mayor 2014,000,CTL,01/31/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F460,15,30806.09,,
1357609,Parker for Oakland Mayor 2014,000,CTL,01/31/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F460,16,140706.55,,
1357609,Parker for Oakland Mayor 2014,000,CTL,01/31/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F460,17,0.00,,
1357609,Parker for Oakland Mayor 2014,000,CTL,01/31/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F460,18,0.00,,
1357609,Parker for Oakland Mayor 2014,000,CTL,01/31/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F460,19,5553.00,,
1357609,Parker for Oakland Mayor 2014,000,CTL,01/31/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,A,1,70652.58,,
1357609,Parker for Oakland Mayor 2014,000,CTL,01/31/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,A,2,5454.48,,
1357609,Parker for Oakland Mayor 2014,000,CTL,01/31/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,A,3,76107.06,,
1357609,Parker for Oakland Mayor 2014,000,CTL,01/31/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,E,1,30361.00,,
1357609,Parker for Oakland Mayor 2014,000,CTL,01/31/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,E,2,445.09,,
1357609,Parker for Oakland Mayor 2014,000,CTL,01/31/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,E,3,0.00,,
1357609,Parker for Oakland Mayor 2014,000,CTL,01/31/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,E,4,30806.09,,
1357609,Parker for Oakland Mayor 2014,000,CTL,01/31/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F,1,5553.00,,
1357609,Parker for Oakland Mayor 2014,000,CTL,01/31/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F,2,7286.33,,
1357609,Parker for Oakland Mayor 2014,000,CTL,01/31/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F,3,-1733.33,,
1357609,Parker for Oakland Mayor 2014,000,CTL,01/31/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,B1,1,0.00,,
1357609,Parker for Oakland Mayor 2014,000,CTL,01/31/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,B1,2,0.00,,
1357609,Parker for Oakland Mayor 2014,000,CTL,01/31/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,B1,3,0.00,,
1357609,Parker for Oakland Mayor 2014,000,CTL,01/31/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,H,1,0.00,,
1357609,Parker for Oakland Mayor 2014,000,CTL,01/31/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,H,2,0.00,,
1357609,Parker for Oakland Mayor 2014,000,CTL,01/31/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,H,3,0.00,,
1332115,Oakland Rising Committee Sponsored by Movement Strategy Center Action Fund,000,RCP,01/24/2014,07/01/2013,12/31/2013,11/06/2012,,,SMRY,F460,1,99.00,99.00,
1332115,Oakland Rising Committee Sponsored by Movement Strategy Center Action Fund,000,RCP,01/24/2014,07/01/2013,12/31/2013,11/06/2012,,,SMRY,F460,2,0.00,0.00,
1332115,Oakland Rising Committee Sponsored by Movement Strategy Center Action Fund,000,RCP,01/24/2014,07/01/2013,12/31/2013,11/06/2012,,,SMRY,F460,3,99.00,99.00,
1332115,Oakland Rising Committee Sponsored by Movement Strategy Center Action Fund,000,RCP,01/24/2014,07/01/2013,12/31/2013,11/06/2012,,,SMRY,F460,4,1124.94,1124.94,
1332115,Oakland Rising Committee Sponsored by Movement Strategy Center Action Fund,000,RCP,01/24/2014,07/01/2013,12/31/2013,11/06/2012,,,SMRY,F460,5,1223.94,1223.94,
1332115,Oakland Rising Committee Sponsored by Movement Strategy Center Action Fund,000,RCP,01/24/2014,07/01/2013,12/31/2013,11/06/2012,,,SMRY,F460,6,120.00,166.00,
1332115,Oakland Rising Committee Sponsored by Movement Strategy Center Action Fund,000,RCP,01/24/2014,07/01/2013,12/31/2013,11/06/2012,,,SMRY,F460,7,0.00,0.00,
1332115,Oakland Rising Committee Sponsored by Movement Strategy Center Action Fund,000,RCP,01/24/2014,07/01/2013,12/31/2013,11/06/2012,,,SMRY,F460,8,120.00,166.00,
1332115,Oakland Rising Committee Sponsored by Movement Strategy Center Action Fund,000,RCP,01/24/2014,07/01/2013,12/31/2013,11/06/2012,,,SMRY,F460,9,0.00,53837.38,
1332115,Oakland Rising Committee Sponsored by Movement Strategy Center Action Fund,000,RCP,01/24/2014,07/01/2013,12/31/2013,11/06/2012,,,SMRY,F460,10,1124.94,1124.94,
1332115,Oakland Rising Committee Sponsored by Movement Strategy Center Action Fund,000,RCP,01/24/2014,07/01/2013,12/31/2013,11/06/2012,,,SMRY,F460,11,1244.94,55128.32,
1332115,Oakland Rising Committee Sponsored by Movement Strategy Center Action Fund,000,RCP,01/24/2014,07/01/2013,12/31/2013,11/06/2012,,,SMRY,F460,12,6721.71,,
1332115,Oakland Rising Committee Sponsored by Movement Strategy Center Action Fund,000,RCP,01/24/2014,07/01/2013,12/31/2013,11/06/2012,,,SMRY,F460,13,99.00,,
1332115,Oakland Rising Committee Sponsored by Movement Strategy Center Action Fund,000,RCP,01/24/2014,07/01/2013,12/31/2013,11/06/2012,,,SMRY,F460,14,0.00,,
1332115,Oakland Rising Committee Sponsored by Movement Strategy Center Action Fund,000,RCP,01/24/2014,07/01/2013,12/31/2013,11/06/2012,,,SMRY,F460,15,120.00,,
1332115,Oakland Rising Committee Sponsored by Movement Strategy Center Action Fund,000,RCP,01/24/2014,07/01/2013,12/31/2013,11/06/2012,,,SMRY,F460,16,6700.71,,
1332115,Oakland Rising Committee Sponsored by Movement Strategy Center Action Fund,000,RCP,01/24/2014,07/01/2013,12/31/2013,11/06/2012,,,SMRY,F460,17,0.00,,
1332115,Oakland Rising Committee Sponsored by Movement Strategy Center Action Fund,000,RCP,01/24/2014,07/01/2013,12/31/2013,11/06/2012,,,SMRY,F460,18,0.00,,
1332115,Oakland Rising Committee Sponsored by Movement Strategy Center Action Fund,000,RCP,01/24/2014,07/01/2013,12/31/2013,11/06/2012,,,SMRY,F460,19,53837.38,,
1332115,Oakland Rising Committee Sponsored by Movement Strategy Center Action Fund,000,RCP,01/24/2014,07/01/2013,12/31/2013,11/06/2012,,,SMRY,F460,20,0.00,0.00,0.00
1332115,Oakland Rising Committee Sponsored by Movement Strategy Center Action Fund,000,RCP,01/24/2014,07/01/2013,12/31/2013,11/06/2012,,,SMRY,F460,21,0.00,0.00,0.00
1332115,Oakland Rising Committee Sponsored by Movement Strategy Center Action Fund,000,RCP,01/24/2014,07/01/2013,12/31/2013,11/06/2012,,,SMRY,A,1,0.00,,
1332115,Oakland Rising Committee Sponsored by Movement Strategy Center Action Fund,000,RCP,01/24/2014,07/01/2013,12/31/2013,11/06/2012,,,SMRY,A,2,99.00,,
1332115,Oakland Rising Committee Sponsored by Movement Strategy Center Action Fund,000,RCP,01/24/2014,07/01/2013,12/31/2013,11/06/2012,,,SMRY,A,3,99.00,,
1332115,Oakland Rising Committee Sponsored by Movement Strategy Center Action Fund,000,RCP,01/24/2014,07/01/2013,12/31/2013,11/06/2012,,,SMRY,B1,1,0.00,,
1332115,Oakland Rising Committee Sponsored by Movement Strategy Center Action Fund,000,RCP,01/24/2014,07/01/2013,12/31/2013,11/06/2012,,,SMRY,B1,2,0.00,,
1332115,Oakland Rising Committee Sponsored by Movement Strategy Center Action Fund,000,RCP,01/24/2014,07/01/2013,12/31/2013,11/06/2012,,,SMRY,B1,3,0.00,,
1332115,Oakland Rising Committee Sponsored by Movement Strategy Center Action Fund,000,RCP,01/24/2014,07/01/2013,12/31/2013,11/06/2012,,,SMRY,C,1,1124.94,,
1332115,Oakland Rising Committee Sponsored by Movement Strategy Center Action Fund,000,RCP,01/24/2014,07/01/2013,12/31/2013,11/06/2012,,,SMRY,C,2,0.00,,
1332115,Oakland Rising Committee Sponsored by Movement Strategy Center Action Fund,000,RCP,01/24/2014,07/01/2013,12/31/2013,11/06/2012,,,SMRY,C,3,1124.94,,
1332115,Oakland Rising Committee Sponsored by Movement Strategy Center Action Fund,000,RCP,01/24/2014,07/01/2013,12/31/2013,11/06/2012,,,SMRY,D,1,0.00,,
1332115,Oakland Rising Committee Sponsored by Movement Strategy Center Action Fund,000,RCP,01/24/2014,07/01/2013,12/31/2013,11/06/2012,,,SMRY,D,2,0.00,,
1332115,Oakland Rising Committee Sponsored by Movement Strategy Center Action Fund,000,RCP,01/24/2014,07/01/2013,12/31/2013,11/06/2012,,,SMRY,D,3,0.00,,
1332115,Oakland Rising Committee Sponsored by Movement Strategy Center Action Fund,000,RCP,01/24/2014,07/01/2013,12/31/2013,11/06/2012,,,SMRY,E,1,120.00,,
1332115,Oakland Rising Committee Sponsored by Movement Strategy Center Action Fund,000,RCP,01/24/2014,07/01/2013,12/31/2013,11/06/2012,,,SMRY,E,2,0.00,,
1332115,Oakland Rising Committee Sponsored by Movement Strategy Center Action Fund,000,RCP,01/24/2014,07/01/2013,12/31/2013,11/06/2012,,,SMRY,E,3,0.00,,
1332115,Oakland Rising Committee Sponsored by Movement Strategy Center Action Fund,000,RCP,01/24/2014,07/01/2013,12/31/2013,11/06/2012,,,SMRY,E,4,120.00,,
1332115,Oakland Rising Committee Sponsored by Movement Strategy Center Action Fund,000,RCP,01/24/2014,07/01/2013,12/31/2013,11/06/2012,,,SMRY,F,1,0.00,,
1332115,Oakland Rising Committee Sponsored by Movement Strategy Center Action Fund,000,RCP,01/24/2014,07/01/2013,12/31/2013,11/06/2012,,,SMRY,F,2,0.00,,
1332115,Oakland Rising Committee Sponsored by Movement Strategy Center Action Fund,000,RCP,01/24/2014,07/01/2013,12/31/2013,11/06/2012,,,SMRY,F,3,0.00,,
1332115,Oakland Rising Committee Sponsored by Movement Strategy Center Action Fund,000,RCP,01/24/2014,07/01/2013,12/31/2013,11/06/2012,,,SMRY,H,1,0.00,,
1332115,Oakland Rising Committee Sponsored by Movement Strategy Center Action Fund,000,RCP,01/24/2014,07/01/2013,12/31/2013,11/06/2012,,,SMRY,H,2,0.00,,
1332115,Oakland Rising Committee Sponsored by Movement Strategy Center Action Fund,000,RCP,01/24/2014,07/01/2013,12/31/2013,11/06/2012,,,SMRY,H,3,0.00,,
1332115,Oakland Rising Committee Sponsored by Movement Strategy Center Action Fund,000,RCP,01/24/2014,07/01/2013,12/31/2013,11/06/2012,,,SMRY,I,1,0.00,,
1332115,Oakland Rising Committee Sponsored by Movement Strategy Center Action Fund,000,RCP,01/24/2014,07/01/2013,12/31/2013,11/06/2012,,,SMRY,I,2,0.00,,
1332115,Oakland Rising Committee Sponsored by Movement Strategy Center Action Fund,000,RCP,01/24/2014,07/01/2013,12/31/2013,11/06/2012,,,SMRY,I,3,0.00,,
1332115,Oakland Rising Committee Sponsored by Movement Strategy Center Action Fund,000,RCP,01/24/2014,07/01/2013,12/31/2013,11/06/2012,,,SMRY,I,4,0.00,,
1236617,Desley Brooks,000,CTL,01/30/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F460,1,21750.00,21750.00,
1236617,Desley Brooks,000,CTL,01/30/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F460,2,0.00,2500.00,
1236617,Desley Brooks,000,CTL,01/30/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F460,3,21750.00,24250.00,
1236617,Desley Brooks,000,CTL,01/30/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F460,4,0.00,0.00,
1236617,Desley Brooks,000,CTL,01/30/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F460,5,21750.00,24250.00,
1236617,Desley Brooks,000,CTL,01/30/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F460,6,382.00,2882.00,
1236617,Desley Brooks,000,CTL,01/30/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F460,7,0.00,0.00,
1236617,Desley Brooks,000,CTL,01/30/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F460,8,382.00,2882.00,
1236617,Desley Brooks,000,CTL,01/30/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F460,9,0.00,0.00,
1236617,Desley Brooks,000,CTL,01/30/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F460,10,0.00,0.00,
1236617,Desley Brooks,000,CTL,01/30/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F460,11,382.00,2882.00,
1236617,Desley Brooks,000,CTL,01/30/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F460,12,0.00,,
1236617,Desley Brooks,000,CTL,01/30/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F460,13,21750.00,,
1236617,Desley Brooks,000,CTL,01/30/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F460,14,0.00,,
1236617,Desley Brooks,000,CTL,01/30/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F460,15,382.00,,
1236617,Desley Brooks,000,CTL,01/30/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F460,16,21368.00,,
1236617,Desley Brooks,000,CTL,01/30/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F460,17,0.00,,
1236617,Desley Brooks,000,CTL,01/30/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F460,18,0.00,,
1236617,Desley Brooks,000,CTL,01/30/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F460,19,2500.00,,
1236617,Desley Brooks,000,CTL,01/30/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,A,1,21750.00,,
1236617,Desley Brooks,000,CTL,01/30/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,A,2,0.00,,
1236617,Desley Brooks,000,CTL,01/30/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,A,3,21750.00,,
1236617,Desley Brooks,000,CTL,01/30/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,B1,1,0.00,,
1236617,Desley Brooks,000,CTL,01/30/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,B1,2,0.00,,
1236617,Desley Brooks,000,CTL,01/30/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,B1,3,0.00,,
1236617,Desley Brooks,000,CTL,01/30/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,C,1,0.00,,
1236617,Desley Brooks,000,CTL,01/30/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,C,2,0.00,,
1236617,Desley Brooks,000,CTL,01/30/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,C,3,0.00,,
1236617,Desley Brooks,000,CTL,01/30/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,D,1,0.00,,
1236617,Desley Brooks,000,CTL,01/30/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,D,2,0.00,,
1236617,Desley Brooks,000,CTL,01/30/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,D,3,0.00,,
1236617,Desley Brooks,000,CTL,01/30/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,E,1,382.00,,
1236617,Desley Brooks,000,CTL,01/30/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,E,2,0.00,,
1236617,Desley Brooks,000,CTL,01/30/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,E,3,0.00,,
1236617,Desley Brooks,000,CTL,01/30/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,E,4,382.00,,
1236617,Desley Brooks,000,CTL,01/30/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F,1,0.00,,
1236617,Desley Brooks,000,CTL,01/30/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F,2,0.00,,
1236617,Desley Brooks,000,CTL,01/30/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F,3,0.00,,
1236617,Desley Brooks,000,CTL,01/30/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,H,1,0.00,,
1236617,Desley Brooks,000,CTL,01/30/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,H,2,0.00,,
1236617,Desley Brooks,000,CTL,01/30/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,H,3,0.00,,
1236617,Desley Brooks,000,CTL,01/30/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,I,1,0.00,,
1236617,Desley Brooks,000,CTL,01/30/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,I,2,0.00,,
1236617,Desley Brooks,000,CTL,01/30/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,I,3,0.00,,
1236617,Desley Brooks,000,CTL,01/30/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,I,4,0.00,,
Pending,Patrick McCullough Mayor 2014,000,CTL,01/29/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F460,1,100.00,100.00,
Pending,Patrick McCullough Mayor 2014,000,CTL,01/29/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F460,2,0.00,0.00,
Pending,Patrick McCullough Mayor 2014,000,CTL,01/29/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F460,3,100.00,100.00,
Pending,Patrick McCullough Mayor 2014,000,CTL,01/29/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F460,4,0.00,0.00,
Pending,Patrick McCullough Mayor 2014,000,CTL,01/29/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F460,5,100.00,100.00,
Pending,Patrick McCullough Mayor 2014,000,CTL,01/29/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F460,6,0.00,0.00,
Pending,Patrick McCullough Mayor 2014,000,CTL,01/29/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F460,7,0.00,0.00,
Pending,Patrick McCullough Mayor 2014,000,CTL,01/29/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F460,8,0.00,0.00,
Pending,Patrick McCullough Mayor 2014,000,CTL,01/29/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F460,9,0.00,0.00,
Pending,Patrick McCullough Mayor 2014,000,CTL,01/29/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F460,10,0.00,0.00,
Pending,Patrick McCullough Mayor 2014,000,CTL,01/29/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F460,11,0.00,0.00,
Pending,Patrick McCullough Mayor 2014,000,CTL,01/29/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F460,12,0.00,,
Pending,Patrick McCullough Mayor 2014,000,CTL,01/29/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F460,13,100.00,,
Pending,Patrick McCullough Mayor 2014,000,CTL,01/29/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F460,14,0.00,,
Pending,Patrick McCullough Mayor 2014,000,CTL,01/29/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F460,15,0.00,,
Pending,Patrick McCullough Mayor 2014,000,CTL,01/29/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F460,16,100.00,,
Pending,Patrick McCullough Mayor 2014,000,CTL,01/29/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F460,17,0.00,,
Pending,Patrick McCullough Mayor 2014,000,CTL,01/29/2014,07/01/2013,12/31/2013,11/04/2014,,,SMRY,F460,18,0.00,,
